WKT,OBJECTID,AncillaryR,Enabled
"POINT (-93.273326657481761 44.973177302895678)",5039,0,1
"POINT (-93.266546685997142 44.979122869614862)",5040,0,1
"POINT (-93.267947908053216 44.977456458289836)",5041,0,1
"POINT (-93.267934120878252 44.977786499739786)",5042,0,1
"POINT (-93.268252118207798 44.977106190971817)",5043,0,1
"POINT (-93.267714401057944 44.978046363476288)",5044,0,1
"POINT (-93.274919412497439 44.982802605372648)",5046,0,1
"POINT (-93.268918962011782 44.976891389980786)",5047,0,1
"POINT (-93.270540239494892 44.974961424632966)",5048,0,1
"POINT (-93.271737808619619 44.972893730778033)",5049,0,1
"POINT (-93.267070225853914 44.979854352216222)",5050,0,1
"POINT (-93.267484294051343 44.980020209340417)",5051,0,1
"POINT (-93.263940477940423 44.982733673955217)",5052,0,1
"POINT (-93.255134305230129 44.984418358532459)",5053,0,1
"POINT (-93.269238021411908 44.978413535396086)",5054,0,1
"POINT (-93.269526684353607 44.977790685609719)",5055,0,1
"POINT (-93.259120520867384 44.975063647695634)",5056,0,1
"POINT (-93.272800550567041 44.975916427360751)",5057,0,1
"POINT (-93.27617997373315 44.967728240919598)",5058,0,1
"POINT (-93.223398487298709 44.978655961803675)",5059,0,1
"POINT (-93.226959464484381 44.979279916575422)",5060,0,1
"POINT (-93.226988775926756 44.978946813927159)",5061,0,1
"POINT (-93.231242363026496 44.965231114771086)",5062,0,1
"POINT (-93.245497664768166 44.969581381502636)",5063,0,1
"POINT (-93.25341097390536 44.962662872917626)",5064,0,1
"POINT (-93.267777764535921 44.964839291102429)",5065,0,1
"POINT (-93.267435674959358 44.96390008703284)",5066,0,1
"POINT (-93.271669558434908 44.967247754947685)",5067,0,1
"POINT (-93.273089402658044 44.967254406380874)",5068,0,1
"POINT (-93.27452349931535 44.967680977239411)",5069,0,1
"POINT (-93.267900017336629 44.970983777202093)",5070,0,1
"POINT (-93.26803726152076 44.971235585569957)",5071,0,1
"POINT (-93.263577554467957 44.976042720453378)",5072,0,1
"POINT (-93.227214972099048 44.975661398990255)",5073,0,1
"POINT (-93.226785247219524 44.976964550840492)",5074,0,1
"POINT (-93.227040527608395 44.98008622119653)",5075,0,1
"POINT (-93.271695593618134 44.975222468533694)",5076,0,1
"POINT (-93.271779700395811 44.975479398560587)",5077,0,1
"POINT (-93.270909562792042 44.976147083291593)",5078,0,1
"POINT (-93.270304022643089 44.976844855605918)",5079,0,1
"POINT (-93.270064051409463 44.977144560448878)",5080,0,1
"POINT (-93.213367965274429 44.971406865458839)",5081,0,1
"POINT (-93.212843615904802 44.972068311040587)",5082,0,1
"POINT (-93.274183934180613 44.966218896882751)",5083,0,1
"POINT (-93.273733284772376 44.98374062559926)",5084,0,1
"POINT (-93.262637899877049 44.961830184999748)",5085,0,1
"POINT (-93.262655990449076 44.961048567010906)",5086,0,1
"POINT (-93.262324970736785 44.962639621117532)",5087,0,1
"POINT (-93.275880141638993 44.970472147968522)",5088,0,1
"POINT (-93.263534187925586 44.972038004710463)",5089,0,1
"POINT (-93.27616758729404 44.98191687148045)",5090,0,1
"POINT (-93.256579341380814 44.978045809789684)",5091,0,1
"POINT (-93.257108258570454 44.978324932410906)",5092,0,1
"POINT (-93.24009391079764 44.961194060514856)",5093,0,1
"POINT (-93.277925711677184 44.961028567176655)",5094,0,1
"POINT (-93.277928563668112 44.960111963433079)",5095,0,1
"POINT (-93.227217647689898 44.972437742795279)",5096,0,1
"POINT (-93.281715390835089 44.968850447646766)",5097,0,1
"POINT (-93.231514216758001 44.970733216234905)",5098,0,1
"POINT (-93.232617156412914 44.970800117879257)",5099,0,1
"POINT (-93.23003206233885 44.970360271339544)",5100,0,1
"POINT (-93.262639424582574 44.968184219671791)",5101,0,1
"POINT (-93.262636179687007 44.967264971569882)",5102,0,1
"POINT (-93.262641664026631 44.966447828489912)",5103,0,1
"POINT (-93.222931243207142 44.979239815338389)",5104,0,1
"POINT (-93.265226328162498 44.967258530526692)",5105,0,1
"POINT (-93.264875072213499 44.96710729955187)",5106,0,1
"POINT (-93.269976871652545 44.970878023179459)",5107,0,1
"POINT (-93.278519110999341 44.982343681434934)",5108,0,1
"POINT (-93.231652002330847 44.974825450093213)",5109,0,1
"POINT (-93.230516427305545 44.974822591062029)",5110,0,1
"POINT (-93.277265136874178 44.979618038074811)",5111,0,1
"POINT (-93.26313952684049 44.968850695390834)",5112,0,1
"POINT (-93.262637498992873 44.968758109662396)",5113,0,1
"POINT (-93.262366709062476 44.968919638627376)",5114,0,1
"POINT (-93.230145289580406 44.972596082256452)",5115,0,1
"POINT (-93.230187456004685 44.97209957027502)",5116,0,1
"POINT (-93.230543808919435 44.972489549147113)",5117,0,1
"POINT (-93.247290543840805 44.97501188406536)",5118,0,1
"POINT (-93.214410467654304 44.96592158353333)",5119,0,1
"POINT (-93.280362198864054 44.979559685753642)",5120,0,1
"POINT (-93.237772165071632 44.967298282741872)",5122,0,1
"POINT (-93.234388099283763 44.973553275781249)",5123,0,1
"POINT (-93.272348361913927 44.979476082050986)",5125,0,1
"POINT (-93.274379083592976 44.984266643191113)",5126,0,1
"POINT (-93.239548319705676 44.965964446154409)",5128,0,1
"POINT (-93.239406830304603 44.965322440218756)",5129,0,1
"POINT (-93.239489985699024 44.964599959308607)",5130,0,1
"POINT (-93.242628188172617 44.964678720868456)",5131,0,1
"POINT (-93.246692398363237 44.962693696686756)",5132,0,1
"POINT (-93.248330996895731 44.962684576710423)",5133,0,1
"POINT (-93.24860068507995 44.962361427464252)",5134,0,1
"POINT (-93.250221561536648 44.962830547295347)",5135,0,1
"POINT (-93.239932194784345 44.962626699626327)",5136,0,1
"POINT (-93.220195883960727 44.972777012670889)",5137,0,1
"POINT (-93.24428165919673 44.972100450759967)",5138,0,1
"POINT (-93.231983609165539 44.981569856259391)",5139,0,1
"POINT (-93.213850424457178 44.963424990463089)",5141,0,1
"POINT (-93.278011330968184 44.932424873331001)",5142,0,1
"POINT (-93.319266654963656 44.956620636430813)",5143,0,1
"POINT (-93.31398214639286 44.949978709275456)",5144,0,1
"POINT (-93.286352580048643 44.972078439160519)",5145,0,1
"POINT (-93.285450393727416 44.974044713116747)",5146,0,1
"POINT (-93.286875791407738 44.972749579827443)",5147,0,1
"POINT (-93.298212219833189 44.9916350339589)",5148,0,1
"POINT (-93.297246393046976 44.99077647948009)",5149,0,1
"POINT (-93.318351068461965 45.000537540171756)",5150,0,1
"POINT (-93.295712744813045 44.99405617485354)",5151,0,1
"POINT (-93.294200705249111 44.994057648999558)",5152,0,1
"POINT (-93.29397755670422 44.995286285977038)",5153,0,1
"POINT (-93.292663610204869 45.001412680510654)",5154,0,1
"POINT (-93.292661430925023 45.003617450446221)",5155,0,1
"POINT (-93.292916697596766 45.005998850881085)",5156,0,1
"POINT (-93.314709679569404 44.990249451092374)",5157,0,1
"POINT (-93.314698805494459 44.993251732831375)",5158,0,1
"POINT (-93.314692374663551 44.996888438349607)",5159,0,1
"POINT (-93.291137648889503 44.990750360490658)",5160,0,1
"POINT (-93.290852272695076 44.995292726988176)",5161,0,1
"POINT (-93.291130581616187 45.00251373097403)",5162,0,1
"POINT (-93.291631168312989 45.005988627259008)",5163,0,1
"POINT (-93.288844777702622 44.995978651885501)",5164,0,1
"POINT (-93.289598828530487 45.004720679898085)",5165,0,1
"POINT (-93.314490527593335 45.002470213534345)",5166,0,1
"POINT (-93.314680907425213 45.004145543591278)",5167,0,1
"POINT (-93.314679391070243 45.005952299475169)",5168,0,1
"POINT (-93.288078324044662 45.004719570217013)",5169,0,1
"POINT (-93.286315909128163 45.003745348822136)",5170,0,1
"POINT (-93.285686144336722 44.997446472702606)",5171,0,1
"POINT (-93.285015495191757 45.004720791334918)",5172,0,1
"POINT (-93.313201178641137 44.987868438158415)",5173,0,1
"POINT (-93.311933487624501 44.987857874279221)",5174,0,1
"POINT (-93.312124920761306 44.993231339146845)",5175,0,1
"POINT (-93.309342656665919 44.991590354897575)",5176,0,1
"POINT (-93.308085263131062 45.005191094755318)",5177,0,1
"POINT (-93.3070550709797 44.989802742005814)",5178,0,1
"POINT (-93.307030116923968 44.994066394573821)",5179,0,1
"POINT (-93.305764790754097 44.996223151458608)",5180,0,1
"POINT (-93.305561234199686 44.99882433520132)",5181,0,1
"POINT (-93.304512836817096 44.995099220810367)",5182,0,1
"POINT (-93.304503483955045 44.998660799062066)",5183,0,1
"POINT (-93.304496295953356 45.007703968705457)",5184,0,1
"POINT (-93.30329075624087 44.987791275133695)",5185,0,1
"POINT (-93.30331298995506 44.988806102729789)",5186,0,1
"POINT (-93.303268579997962 44.992950774258489)",5187,0,1
"POINT (-93.304370685824225 45.003683834862812)",5188,0,1
"POINT (-93.304071567336663 45.003680248913668)",5189,0,1
"POINT (-93.303047501745979 45.006052814850349)",5190,0,1
"POINT (-93.30179365294066 44.991579350971186)",5191,0,1
"POINT (-93.302007246238787 44.994034344463628)",5192,0,1
"POINT (-93.302002007199349 44.995095953676433)",5193,0,1
"POINT (-93.3007701334149 44.990056573010243)",5194,0,1
"POINT (-93.300765054034144 44.991358645618689)",5195,0,1
"POINT (-93.300515107806845 44.998803969653977)",5196,0,1
"POINT (-93.304126584293286 45.002231475946161)",5197,0,1
"POINT (-93.302711865037963 45.00098383949102)",5198,0,1
"POINT (-93.287031462111798 44.99692776347657)",5200,0,1
"POINT (-93.286273884656438 44.99654122015945)",5201,0,1
"POINT (-93.286409503038783 44.99590444880068)",5202,0,1
"POINT (-93.287247503814186 44.995916323538829)",5203,0,1
"POINT (-93.308302988027094 45.002303745261074)",5204,0,1
"POINT (-93.310652163189985 44.991598082166405)",5205,0,1
"POINT (-93.315997818081328 44.988046453333503)",5206,0,1
"POINT (-93.315992244904308 44.989033035236396)",5207,0,1
"POINT (-93.315752009050556 44.991617945582519)",5208,0,1
"POINT (-93.315975772415754 44.992364292576582)",5209,0,1
"POINT (-93.291877629968795 44.96284846471508)",5210,0,1
"POINT (-93.295641806903589 44.979092981569885)",5211,0,1
"POINT (-93.300703318431744 44.985058565984509)",5212,0,1
"POINT (-93.304348211573739 44.982691433780225)",5213,0,1
"POINT (-93.304365960921047 44.979855899131707)",5214,0,1
"POINT (-93.304579762190642 44.983896761571366)",5215,0,1
"POINT (-93.30332017223671 44.981472495491126)",5216,0,1
"POINT (-93.299522515439833 44.97789948574912)",5217,0,1
"POINT (-93.311157160329671 44.982558542736307)",5218,0,1
"POINT (-93.311148910535906 44.98389356589184)",5219,0,1
"POINT (-93.311143579024403 44.984708570533947)",5220,0,1
"POINT (-93.30959519550585 44.980782568414476)",5221,0,1
"POINT (-93.30976310147777 44.983813351426122)",5222,0,1
"POINT (-93.309744768087029 44.986010522263918)",5223,0,1
"POINT (-93.308419480208229 44.978845752427517)",5224,0,1
"POINT (-93.308137991611957 44.982703922329065)",5225,0,1
"POINT (-93.30717828260444 44.979851554620801)",5226,0,1
"POINT (-93.305619160642181 44.979830104471198)",5227,0,1
"POINT (-93.307149753554867 44.975243280744166)",5228,0,1
"POINT (-93.311991912314653 44.979912498189712)",5229,0,1
"POINT (-93.301950073529298 44.979939296229034)",5230,0,1
"POINT (-93.290399349714647 44.964365202412971)",5231,0,1
"POINT (-93.290086743277058 44.964513931952197)",5232,0,1
"POINT (-93.314217116304491 44.962635191318817)",5233,0,1
"POINT (-93.30844396002783 44.973551852349807)",5234,0,1
"POINT (-93.307557507000112 44.964022652241162)",5235,0,1
"POINT (-93.307092495918226 44.962684208990183)",5236,0,1
"POINT (-93.296780482398191 44.966363119030973)",5237,0,1
"POINT (-93.304257839752239 44.96849043533193)",5238,0,1
"POINT (-93.303339398901883 44.965562854295491)",5239,0,1
"POINT (-93.303341758052994 44.964561932942651)",5240,0,1
"POINT (-93.299584865657025 44.986394953763124)",5241,0,1
"POINT (-93.300553929564373 44.98568195098283)",5242,0,1
"POINT (-93.291866356859842 44.966492808573484)",5243,0,1
"POINT (-93.298242547858038 44.978113368436937)",5244,0,1
"POINT (-93.298255902270114 44.985279225289652)",5245,0,1
"POINT (-93.301208438902336 44.985620012832321)",5246,0,1
"POINT (-93.301321147726981 44.986396669574333)",5247,0,1
"POINT (-93.291710647214344 44.977837650989535)",5248,0,1
"POINT (-93.290690088208791 44.979915702605759)",5249,0,1
"POINT (-93.292423483594632 44.999241508905001)",5250,0,1
"POINT (-93.294555439520678 44.967909277238356)",5251,0,1
"POINT (-93.293630920934319 44.971894371845799)",5252,0,1
"POINT (-93.294103416279086 44.968299549649515)",5253,0,1
"POINT (-93.285436014656369 44.976020275260574)",5254,0,1
"POINT (-93.28680166732326 44.961064384923546)",5255,0,1
"POINT (-93.28934842644351 44.972169397564983)",5256,0,1
"POINT (-93.288153362338178 44.969770778501278)",5257,0,1
"POINT (-93.290998698597789 44.968369524717687)",5258,0,1
"POINT (-93.288559675235376 44.967180513053414)",5259,0,1
"POINT (-93.288753795844542 44.966338333833221)",5260,0,1
"POINT (-93.288709859745893 44.965587136550383)",5261,0,1
"POINT (-93.299799506385767 44.959973140951043)",5262,0,1
"POINT (-93.302166599855994 44.962663843213775)",5263,0,1
"POINT (-93.312204230154904 44.970709766265657)",5264,0,1
"POINT (-93.328520550043564 44.969293305899122)",5265,0,1
"POINT (-93.312664652744303 44.961339425855996)",5266,0,1
"POINT (-93.313876508496278 44.961174416640958)",5267,0,1
"POINT (-93.308615856281946 44.961578827481489)",5268,0,1
"POINT (-93.306977150783652 44.961704471639763)",5269,0,1
"POINT (-93.305790415188909 44.960013788781453)",5270,0,1
"POINT (-93.305040551456102 44.96260282101801)",5271,0,1
"POINT (-93.303314101998978 45.002993262633275)",5272,0,1
"POINT (-93.289599363214663 45.000143387032615)",5273,0,1
"POINT (-93.288901983361384 44.996736062138396)",5274,0,1
"POINT (-93.292027104317455 44.982827711436649)",5275,0,1
"POINT (-93.293966754145572 44.988202151152244)",5276,0,1
"POINT (-93.291411203150105 44.979069992507483)",5277,0,1
"POINT (-93.295656348710011 45.007674347385034)",5278,0,1
"POINT (-93.304596907751062 44.98065063826953)",5279,0,1
"POINT (-93.305714236032046 44.980815924414813)",5280,0,1
"POINT (-93.307140806135777 44.976791416817036)",5281,0,1
"POINT (-93.29725059497099 44.989056752734207)",5282,0,1
"POINT (-93.302617788431121 44.99971782392457)",5283,0,1
"POINT (-93.303368129856466 44.999912150687159)",5284,0,1
"POINT (-93.304583958164329 45.000317368186352)",5285,0,1
"POINT (-93.309649227807938 45.004902845005915)",5286,0,1
"POINT (-93.289710878870238 44.981775222731557)",5287,0,1
"POINT (-93.289723564677956 44.98273936072389)",5288,0,1
"POINT (-93.288606337578912 44.982666256391369)",5289,0,1
"POINT (-93.288536851501036 44.981820624930755)",5290,0,1
"POINT (-93.292056429370149 44.981711404654966)",5291,0,1
"POINT (-93.292878965455614 44.98179541670963)",5292,0,1
"POINT (-93.28933120560707 44.98407348933668)",5293,0,1
"POINT (-93.288666753033155 44.98363575717331)",5294,0,1
"POINT (-93.29500611125853 44.982594740978705)",5295,0,1
"POINT (-93.296136588647514 44.982357034892459)",5296,0,1
"POINT (-93.296044554009839 44.981288609743963)",5297,0,1
"POINT (-93.2936100518789 44.981685048541074)",5298,0,1
"POINT (-93.29539975081714 44.980508828224401)",5299,0,1
"POINT (-93.295328420878576 44.98284293649381)",5300,0,1
"POINT (-93.296294399944784 44.982698297613084)",5301,0,1
"POINT (-93.291235989167532 44.986267986941542)",5302,0,1
"POINT (-93.289346267428655 44.985659988535453)",5303,0,1
"POINT (-93.289492438753925 44.986483458800151)",5304,0,1
"POINT (-93.289726731064036 44.987313540774849)",5305,0,1
"POINT (-93.290942516189844 44.987160348149196)",5306,0,1
"POINT (-93.291125553564811 44.988820301142717)",5307,0,1
"POINT (-93.290027771492518 44.984555582287989)",5308,0,1
"POINT (-93.2924400609174 44.985693417933412)",5309,0,1
"POINT (-93.29395773022766 44.985220837569841)",5310,0,1
"POINT (-93.292770749579418 44.986430601556805)",5311,0,1
"POINT (-93.293824050254216 44.985471579361509)",5312,0,1
"POINT (-93.292916560628512 44.987244690213146)",5313,0,1
"POINT (-93.292100519043402 44.988204548683562)",5314,0,1
"POINT (-93.292855001990745 44.988200098551857)",5315,0,1
"POINT (-93.293045800280765 44.989099951519087)",5316,0,1
"POINT (-93.293600491076077 44.985061448780378)",5317,0,1
"POINT (-93.291700979127697 44.989754453413063)",5318,0,1
"POINT (-93.295768382687299 44.989036946633782)",5319,0,1
"POINT (-93.286811760551572 44.984533344138185)",5320,0,1
"POINT (-93.286891668535702 44.983137635851868)",5321,0,1
"POINT (-93.288114657535374 44.979351260432871)",5323,0,1
"POINT (-93.287237237282426 44.986951755841787)",5324,0,1
"POINT (-93.287712820243556 44.986380992403276)",5325,0,1
"POINT (-93.299823527525888 44.968981081719527)",5326,0,1
"POINT (-93.296172403682206 44.968981950010495)",5327,0,1
"POINT (-93.310713888257837 45.004113578374472)",5328,0,1
"POINT (-93.287379391604901 44.985233077235101)",5329,0,1
"POINT (-93.296684612401108 44.981695889911947)",5330,0,1
"POINT (-93.286023773755176 44.965364589423857)",5331,0,1
"POINT (-93.286485413827066 44.965369189595371)",5332,0,1
"POINT (-93.28710676455934 44.965055012552838)",5333,0,1
"POINT (-93.28650187607964 44.963394996963771)",5334,0,1
"POINT (-93.287634293422343 44.963171352870461)",5335,0,1
"POINT (-93.285564312018266 44.965774855028613)",5336,0,1
"POINT (-93.286402832473641 44.968617159496567)",5337,0,1
"POINT (-93.287101181558498 44.968847873525071)",5338,0,1
"POINT (-93.285274960280475 44.972165990332996)",5339,0,1
"POINT (-93.285971434940748 44.966857624677473)",5340,0,1
"POINT (-93.285392558195284 44.966591858215715)",5341,0,1
"POINT (-93.285525318642726 44.967500740117195)",5342,0,1
"POINT (-93.285431327219428 44.972790601846405)",5343,0,1
"POINT (-93.285544597784167 44.974647417518241)",5344,0,1
"POINT (-93.286866749549887 44.973802928093363)",5345,0,1
"POINT (-93.285708478520363 44.979282262196804)",5346,0,1
"POINT (-93.285401320877256 44.980196607620734)",5347,0,1
"POINT (-93.285449384915452 44.980818776815859)",5348,0,1
"POINT (-93.285491713925836 44.981776490252834)",5349,0,1
"POINT (-93.285388158159677 44.982733401794867)",5350,0,1
"POINT (-93.285384100049981 44.983881616407444)",5351,0,1
"POINT (-93.285606666477506 44.985205658382384)",5352,0,1
"POINT (-93.285347871823561 44.986262326492799)",5353,0,1
"POINT (-93.285486651740442 44.986779209249868)",5354,0,1
"POINT (-93.285539532458102 44.961027436968656)",5355,0,1
"POINT (-93.297258886624348 44.999009606000897)",5356,0,1
"POINT (-93.298267940082312 44.988855142794954)",5357,0,1
"POINT (-93.298266570706005 44.990720705412002)",5358,0,1
"POINT (-93.297959317911634 45.004890879092997)",5359,0,1
